date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2025-01-05,Monastir 17 ITF,Axinie E.,Mahbouli S. (16),2,0,6-1 6-0,1.73,2.00
2025-01-05,Monastir 17 ITF,Lammas A. (12),Salaiova V.,2,0,6-1 6-1,1.67,2.10
2025-01-05,Monastir 17 ITF,Michel E. (13),Chatziavraam E.,2,0,6-2 6-1,10.00,1.03
2025-01-05,Nairobi ITF,Nankulange E.,Tuyishime S.,2,0,6-4 6-3,,
2025-01-05,Nairobi ITF,Shetty S. (11),Chepkemei Yego S.,2,1,5-7 7-5 10-4,2.25,1.57
2025-01-05,Nairobi ITF,Mikaul G.,Moyo L.,2,0,6-0 6-0,,
2025-01-05,Nairobi ITF,Bhandari P. (8),Ahoya S.,2,0,6-3 6-0,,
2025-01-05,Nairobi ITF,Mosteanu C.,Rajmohan N. (13),2,0,6-2 6-0,1.83,1.83
2025-01-05,Nairobi ITF,Nagare K.,Rodricks P. (10),2,1,0-6 6-2 10-5,5.00,1.14
2025-01-05,Nairobi ITF,Starreveld R. (12),Kumar D.,2,0,6-1 6-2,,
2025-01-05,Nairobi ITF,Panwar Y. (9),Kawira N.,2,0,6-2 6-1,1.04,9.00
2025-01-05,Nairobi ITF,Edwards M.,Wachira M.,1,0,,,
2025-01-05,Nonthaburi 10 ITF,Koshiishi A.,Wang M. (1),2,0,6-3 6-0,2.16,1.60
2025-01-05,Nonthaburi 10 ITF,Kumhom L.,Pavlova K. (14),2,0,6-4 6-3,5.44,1.11
2025-01-05,Nonthaburi 10 ITF,Kudashova D. (11),Podgorichani L.,2,1,6-3 65-7 6-4,1.13,4.88
2025-01-05,Nonthaburi 10 ITF,Xu M.,Craciun G. (8),2,1,7-63 3-6 7-5,1.56,2.23
2025-01-05,Nonthaburi 10 ITF,Naito Y.,Smith A. (12),2,0,6-2 6-4,2.06,1.66
2025-01-05,Nonthaburi 10 ITF,Chong E. (7),Abduraimova N.,2,0,6-2 7-5,1.38,2.75
2025-01-05,Nonthaburi 10 ITF,Wong H. (5),Kobori M.,2,0,6-4 7-5,1.44,2.63
2025-01-05,Nonthaburi 10 ITF,Hewitt D.,Yashina E. (16),2,0,6-3 6-4,1.98,1.72
2025-01-05,Nonthaburi 10 ITF,Maklakova E.,Kuramochi M. (13),2,1,6-3 66-7 6-4,2.22,1.56
2025-01-05,Nonthaburi 10 ITF,Gureva A.,Imamura S. (10),2,0,6-2 6-2,2.28,1.59
2025-01-05,Nonthaburi 10 ITF,Sato H. (4),Volodko K.,2,1,5-7 6-4 7-5,1.89,1.84
2025-01-05,Nonthaburi 10 ITF,Thamchaiwat B.,Popa M. (15),2,0,6-4 6-2,1.25,3.88
2025-01-05,Nonthaburi 10 ITF,Zheng W. (3),Ruamrak P.,2,0,6-0 6-2,1.01,20.00
2025-01-05,Nonthaburi 10 ITF,Chaudhari V. (9),Yamazaki I.,2,0,6-0 7-5,1.54,2.39
2025-01-05,Nonthaburi 10 ITF,Diyas Z. (6),Deepoem V.,2,0,6-1 6-1,1.01,20.00
2025-01-05,Nonthaburi 10 ITF,Kuwata H.,Werner C. (2),2,1,6-3 2-6 4-0,4.50,1.19
2025-01-05,Oslo ITF,Haavisto E. (4),Helgesen K.,2,1,3-6 7-6 10-2,1.02,10.50
2025-01-05,Oslo ITF,Brunkel L. (5),Williamson A.,2,0,6-2 7-5,1.17,4.50
2025-01-05,Oslo ITF,Johansson I. (13),Haseth A.,2,1,6-4 3-6 10-3,1.12,5.50
2025-01-05,Oslo ITF,Trklja N.,Rennert J. (14),2,0,6-4 6-2,3.00,1.36
2025-01-05,Oslo ITF,Sekulic S. (2),Cibulskyte M.,2,0,6-0 6-2,1.00,17.00
2025-01-05,Oslo ITF,Skoog I. (11),Falster M.,2,0,6-2 6-0,1.04,9.00
2025-01-05,Oslo ITF,Blomqvist C. (3),Junge-Ilges E.,2,0,6-2 6-4,1.08,7.00
2025-01-05,Oslo ITF,Varul L. (15),Field J.,2,0,6-3 6-0,1.03,10.00
2025-01-05,Oslo ITF,Hansen S. (16),Gniewkowska O.,2,0,6-4 6-3,1.80,1.91
2025-01-05,Oslo ITF,Vojcinakova I. (9),Henriksen M.,2,0,6-1 7-5,1.05,8.50
2025-01-05,Oslo ITF,Alkio A.,Gram O. (8),2,0,6-2 6-3,2.75,1.40
2025-01-05,Oslo ITF,Nuudi M. (10),Keref M.,2,0,6-4 6-3,1.05,8.50
2025-01-05,Oslo ITF,Praefke P. (7),Svahn I.,2,1,3-6 6-3 10-7,1.57,2.25
2025-01-05,Oslo ITF,Nolte F. (12),Salvadori M.,2,0,6-4 6-4,6.00,1.11
2025-01-05,Oslo ITF,Eie G.,Junge-Ilges C. (1),2,0,6-1 6-1,,
2025-01-05,Oslo ITF,Pescucci C.,Preugschat P. (6),2,0,6-3 6-3,,
2025-01-06,Adelaide,Badosa P. (5),Stearns P.,2,1,65-7 6-3 7-5,1.51,2.54
2025-01-06,Adelaide,Vondrousova M.,Pavlyuchenkova A.,2,1,6-4 64-7 6-2,1.81,1.99
2025-01-06,Adelaide,Kasatkina D. (3),Gadecki O.,2,0,6-2 6-3,1.28,3.58
2025-01-06,Adelaide,Alexandrova E.,Fernandez L.,2,1,6-4 3-6 6-2,3.23,1.34
2025-01-06,Adelaide,Putintseva Y.,Vekic D.,2,0,6-2 6-3,1.69,2.15
2025-01-06,Adelaide,Jones E.,Wang X.,2,0,6-4 6-0,5.25,1.16
2025-01-06,Hobart,Kudermetova V.,Cocciaretto E.,2,0,7-5 6-0,1.59,2.34
2025-01-06,Hobart,Osorio C.,Yuan Y. (8),2,0,6-2 6-3,2.24,1.64
2025-01-06,Hobart,Minnen G.,Tomova V.,2,0,7-5 6-3,1.56,2.40
2025-01-06,Hobart,Carle M.,Bouzas Maneiro J.,2,1,6-3 3-6 6-0,2.25,1.63
2025-01-06,Hobart,Bondar A.,Sherif M.,2,0,7-5 6-4,1.91,1.87
2025-01-06,Hobart,Kessler M.,Sramkova R. (7),2,0,6-3 7-5,1.82,1.97
2025-01-06,Hobart,Avanesyan E. (6),Wang X.,2,0,6-3 7-5,1.99,1.82
2025-01-06,Oslo ITF,Helmi O. (5),Cervino Ruiz C.,2,1,4-6 6-3 7-5,,
2025-01-06,Oslo ITF,Bajraliu L.,Elde E.,2,0,6-0 6-2,1.10,6.28
2025-01-06,Oslo ITF,Burylo M.,Ganz F. (8),2,1,2-6 7-62 6-3,8.70,1.04
2025-01-06,Oslo ITF,Monnot A. (3),Syrtveit N.,2,0,6-3 6-1,1.02,10.60
2025-01-06,UTR Pro Match Series,Usui K.,Holmes M.,2,0,6-1 6-2,,
2025-01-06,UTR Pro Match Series,Lanton A.,Lombardi J.,2,0,6-4 7-5,,
2025-01-06,UTR Pro Match Series,Sambola I.,Meng E.,2,0,7-5 6-4,1.11,5.13
2025-01-06,UTR Pro Match Series,Ansari C.,Kholdarova S.,2,0,6-3 6-3,1.03,9.00
2025-01-06,UTR Pro Match Series,Valdez N.,Dimitrov S.,2,0,6-3 6-2,1.83,1.83
2025-01-06,UTR Pro Match Series,Erickson K.,Stanton S.,2,0,6-2 6-0,,
2025-01-06,UTR Pro Match Series,Nayar S.,Crump A.,2,0,6-2 6-1,1.01,10.33
2025-01-06,UTR Pro Match Series,Castillo Meza M.,Lee R.,2,0,6-3 6-4,1.18,4.11
2025-01-06,UTR Pro Match Series,Tannenbaum K.,Malkin M.,2,0,7-64 6-1,1.83,1.83
2025-01-06,UTR Pro Match Series,Carnicella K.,Badawi A.,2,0,6-3 6-2,1.11,5.63
2025-01-06,UTR Pro Match Series,Cerda P.,Patel I.,2,1,3-6 6-1 7-5,1.09,6.25
2025-01-06,UTR Pro Match Series,Anderson R.,Baldi B.,2,0,6-2 7-66,1.03,9.00
2025-01-06,UTR Pro Match Series,Graham K.,Vadyala M.,2,0,6-3 6-3,1.04,7.83
2025-01-06,UTR Pro Match Series,Sager R.,Li J.,2,0,7-67 6-3,1.23,3.58
2025-01-06,Antalya ITF,Liu L. (2),Kuzmina A.,2,0,6-0 6-0,1.02,12.75
2025-01-06,Antalya ITF,Dyussebay I. (14),Bochoradze A.,2,0,6-0 6-3,6.01,9.51
2025-01-06,Antalya ITF,Spasova B. (11),Penalver Aguilo M.,2,0,6-0 6-4,8.50,1.05
2025-01-06,Antalya ITF,Popovski D.,Lubsheva M. (10),2,0,6-1 6-3,1.36,3.00
2025-01-06,Antalya ITF,Siedliska N. (1),Ljubic M.,2,0,6-2 6-0,1.01,13.00
2025-01-06,Antalya ITF,Krymkova A. (13),Gonzalez Galino A.,2,0,6-4 7-63,3.50,1.29
2025-01-06,Antalya ITF,Michalkova B. (5),Franke J.,2,0,6-0 6-0,,
2025-01-06,Antalya ITF,Bestetti G. (7),Muzinic H.,2,0,6-0 6-0,,
2025-01-06,Antalya ITF,Komada Y.,Samardzic A. (3),2,0,6-0 6-1,,
2025-01-06,Antalya ITF,Kuznetsova E. (4),Gaemperle M.,2,0,6-1 6-0,,
2025-01-06,Antalya ITF,Shmakova M. (6),Nie X.,2,0,6-3 6-1,,
2025-01-06,Antalya ITF,Velikova D. (8),Voronina K.,2,0,7-5 6-3,,
2025-01-06,Australian Open,Timofeeva M. (29),Tubello A.,2,1,6-4 4-6 7-5,1.29,3.47
2025-01-06,Australian Open,Riera J. (19),Boskovic L.,2,1,4-6 6-1 6-2,1.69,2.11
2025-01-06,Australian Open,Bulgaru M.,Pedone G.,2,0,6-2 6-3,1.73,2.06
2025-01-06,Australian Open,Serban R.,Ponchet J. (24),2,0,7-65 6-0,3.20,1.33
2025-01-06,Australian Open,Bektas E.,Hartono A.,2,1,6-2 3-6 6-1,1.88,1.86
2025-01-06,Australian Open,Zidansek T.,Tararudee L.,2,1,6-0 4-6 6-4,1.88,1.88
2025-01-06,Australian Open,Aiava D.,Bogdan A. (10),2,0,6-4 6-2,3.55,1.28
2025-01-06,Australian Open,Udvardy P.,Ercan M.,2,0,6-0 6-3,1.42,2.76
2025-01-06,Australian Open,Snigur D. (30),Arango E.,2,1,3-6 7-5 6-3,1.49,2.55
2025-01-06,Australian Open,Hibino N.,Stakusic M. (17),2,0,7-65 6-1,2.20,1.65
2025-01-06,Australian Open,Makarova E.,Noha Akugue N.,2,0,6-2 6-3,2.72,1.42
2025-01-06,Australian Open,Friedsam A.,Bolsova A.,2,0,6-4 6-1,1.39,2.87
2025-01-06,Australian Open,Palicova B.,Waltert S.,2,0,7-5 7-65,2.67,1.45
2025-01-06,Australian Open,Ruse E. (15),Kung L.,2,0,6-1 6-1,1.13,5.66
2025-01-06,Australian Open,Masarova R.,Burillo Escorihuela I.,2,1,66-7 6-3 6-1,1.26,3.68
2025-01-06,Australian Open,Schmiedlova K. (7),Smith T.,2,0,6-2 6-2,1.24,3.90
2025-01-06,Australian Open,Todoni A. (12),Jimenez Kasintseva V.,2,1,6-1 4-6 6-4,1.34,3.11
2025-01-06,Australian Open,Lepchenko V. (21),Chang H.,2,0,6-1 6-3,1.33,3.18
2025-01-06,Australian Open,Dart H. (3),Cabrera L.,2,0,6-2 7-65,1.28,3.58
2025-01-06,Australian Open,Romero Gormaz L.,Stefanini L.,2,1,6-3 3-6 6-4,3.64,1.27
2025-01-06,Australian Open,Watson H.,Radivojevic L.,2,1,7-5 614-7 6-2,1.28,3.54
2025-01-06,Australian Open,Preston T.,Barthel M.,2,0,6-1 6-2,1.68,2.14
2025-01-06,Monastir 17 ITF,Seye L. (9),Rassil R. (1),2,0,6-2 7-62,3.75,1.25
2025-01-06,Monastir 17 ITF,Urso A. (6),Margaria E. (14),2,0,6-1 6-3,,
2025-01-06,Monastir 17 ITF,Zoppas L. (3),Makhlouf M. (10),2,0,6-2 6-0,,
2025-01-06,Monastir 17 ITF,Paterno G. (4),Lammas A. (12),2,0,6-2 6-1,,
2025-01-06,Monastir 17 ITF,La Cagnina N. (2),Daroszewska J.,2,1,6-4 4-6 11-9,,
2025-01-06,Monastir 17 ITF,Michel E. (13),Troiano C. (5),2,0,6-4 6-1,,
2025-01-06,Monastir 17 ITF,Teso N. (7),Mateva A. (11),2,0,7-5 6-2,,
2025-01-06,Monastir 17 ITF,Axinie E.,Willson D. (8),2,1,7-6 1-6 10-6,,
2025-01-06,Nairobi ITF,Pathania V. (6),Starreveld R. (12),2,0,7-62 6-2,1.28,3.50
2025-01-06,Nairobi ITF,Contrino G. (7),Shetty S. (11),2,0,6-2 6-3,1.17,4.50
2025-01-06,Nairobi ITF,Mosteanu C.,Bhandari P. (8),2,1,4-6 6-2 10-7,2.75,1.40
2025-01-06,Nairobi ITF,Xiao L. (5),Panwar Y. (9),2,0,6-4 6-3,1.67,2.10
2025-01-06,Nairobi ITF,Nagare K.,Bista A. (4),2,1,6-3 3-6 10-7,1.16,4.38
2025-01-06,Nairobi ITF,Schaedel L. (3),Edwards M.,2,0,6-0 6-0,,
2025-01-06,Nairobi ITF,Van Poppel E. (2),Nankulange E.,2,0,6-1 6-2,1.10,5.63
2025-01-06,Nairobi ITF,Mikaul G.,Kalluri L. (1),2,0,6-3 7-5,1.09,6.25
2025-01-06,Naples 4 ITF,Price G. (8),Sholokhova M.,2,1,0-6 6-4 10-8,,
2025-01-06,Naples 4 ITF,Moore K.,Evtimova D. (16),1,0,1-4,,
2025-01-06,Naples 4 ITF,Reami A. (3),Smejkal L.,2,1,4-6 6-4 10-4,,
2025-01-06,Naples 4 ITF,Zamarripa A. (12),Rencheli A.,2,1,4-6 7-6 10-7,,
2025-01-06,Naples 4 ITF,Nguyen A.,Sziedat F. (7),2,0,6-0 6-1,,
2025-01-06,Naples 4 ITF,Akli A. (1),Sanchez Bronzetti V.,2,0,6-1 6-1,,
2025-01-06,Naples 4 ITF,Zamarripa M. (9),Liu K.,2,0,6-2 6-3,,
2025-01-06,Naples 4 ITF,Kabbaj Y. (4),Lee N.,2,0,6-3 6-1,,
2025-01-06,Naples 4 ITF,Gomez V. (6),Jarvis-Tredgett C.,2,0,6-3 7-5,,
2025-01-06,Naples 4 ITF,Osuigwe V. (11),Shaikh H.,2,0,6-4 6-2,,
2025-01-06,Naples 4 ITF,Adams J. (14),Rosca C.,2,0,6-4 6-3,,
2025-01-06,Naples 4 ITF,McNeil C.,Hitt Z. (15),2,0,6-4 6-4,,
2025-01-06,Naples 4 ITF,Simion O. (2),Arakawa N.,2,0,7-5 6-4,,
2025-01-06,Naples 4 ITF,Rodriguez A.,Cabezas Dominguez S. (5),1,0,7-6 2-0,,
2025-01-06,Naples 4 ITF,Gailis R. (10),Ngounoue M.,2,0,7-6 6-1,,
2025-01-06,Nonthaburi 10 ITF,Wong H. (5),Maklakova E.,2,0,7-60 6-1,1.48,2.44
2025-01-06,Nonthaburi 10 ITF,Chong E. (7),Naito Y.,2,0,6-2 6-3,1.59,2.19
2025-01-06,Nonthaburi 10 ITF,Xu M.,Kudashova D. (11),2,0,6-1 6-2,1.43,2.58
2025-01-06,Nonthaburi 10 ITF,Koshiishi A.,Kumhom L.,2,0,6-0 6-0,1.12,5.19
2025-01-06,Nonthaburi 10 ITF,Hewitt D.,Sato H. (4),2,0,6-4 7-65,2.41,1.48
2025-01-06,Nonthaburi 10 ITF,Kuwata H.,Gureva A.,2,1,2-6 6-2 7-68,2.24,1.57
2025-01-06,Nonthaburi 10 ITF,Zheng W. (3),Thamchaiwat B.,2,1,3-6 6-1 7-64,1.40,2.66
2025-01-06,Nonthaburi 10 ITF,Diyas Z. (6),Chaudhari V. (9),2,1,4-6 6-2 7-5,1.32,3.13
2025-01-06,Oslo ITF,Brunkel L. (5),Johansson I. (13),2,1,1-6 6-4 10-7,,
2025-01-06,Oslo ITF,Nolte F. (12),Praefke P. (7),2,0,6-1 7-5,,
2025-01-06,Oslo ITF,Sekulic S. (2),Varul L. (15),2,1,6-2 5-7 11-9,,
2025-01-06,Oslo ITF,Nuudi M. (10),Alkio A.,2,0,6-2 6-1,,
2025-01-06,Oslo ITF,Trklja N.,Haavisto E. (4),2,0,6-3 6-3,,
2025-01-06,Oslo ITF,Hansen S. (16),Eie G.,2,0,6-4 6-3,,
2025-01-06,Oslo ITF,Vojcinakova I. (9),Pescucci C.,2,1,7-5 4-6 10-7,,
2025-01-06,Oslo ITF,Skoog I. (11),Blomqvist C. (3),2,0,7-5 6-3,,
2025-01-06,UTR Pro Tennis Series 8,Namigata J.,Ozeki A.,2,0,6-3 6-1,1.24,3.63
2025-01-06,UTR Pro Tennis Series 8,Miyamoto A.,Kitahara Y.,2,0,6-1 6-2,1.52,2.34
2025-01-07,Adelaide,Jabeur O.,Collins D. (4),2,0,7-66 6-2,1.76,2.04
2025-01-07,Adelaide,Bencic B.,Kalinskaya A. (7),1,0,6-2 1-0,1.60,2.33
2025-01-07,Adelaide,Krueger A.,Kostyuk M.,2,1,4-6 6-2 6-2,1.98,1.81
2025-01-07,Adelaide,Shnaider D. (6),Siniakova K.,2,1,6-3 0-6 6-0,1.51,2.55
2025-01-07,Adelaide,Ostapenko J. (8),Frech M.,2,1,4-6 6-1 6-1,1.70,2.13
2025-01-07,Adelaide,Samsonova L.,Bouzkova M.,2,1,1-6 6-4 6-1,2.08,1.74
2025-01-07,Adelaide,Sakkari M.,Noskova L.,2,0,6-3 6-3,2.51,1.51
2025-01-07,Adelaide,Keys M.,Haddad Maia B.,2,0,6-2 6-1,1.44,2.77
2025-01-07,Hobart,Mertens E. (2),Parrizas-Diaz N.,2,0,6-3 6-1,1.43,2.78
2025-01-07,Hobart,Anisimova A. (3),Saville D.,2,0,6-3 6-3,1.27,3.73
2025-01-07,Hobart,Zarazua R.,Bronzetti L.,2,0,6-4 6-3,1.82,1.96
2025-01-07,Hobart,Linette M. (4),Gracheva V.,2,1,6-3 3-6 6-4,1.36,3.13
2025-01-07,Hobart,Joint M.,Danilovic O.,2,0,6-2 6-3,1.97,1.81
2025-01-07,Hobart,Kenin S.,Sun L. (5),2,1,4-6 6-3 6-3,1.49,2.63
2025-01-07,Hobart,Yastremska D. (1),Volynets K.,2,1,2-6 6-4 6-1,2.21,1.66
2025-01-07,Hobart,Li A.,Stephens S.,2,0,7-5 6-1,1.51,2.53
2025-01-07,Hobart,Blinkova A.,Pera B.,2,0,7-5 6-4,1.93,1.86
2025-01-07,Nonthaburi 10 ITF,Yamaguchi M. (7),Naklo T.,2,0,6-0 6-2,1.44,2.55
2025-01-07,Nonthaburi 10 ITF,Andrianjafitrimo T.,Ma Y. (1),2,1,3-6 6-2 7-5,1.69,2.10
2025-01-07,Nonthaburi 10 ITF,Yamalapalli S.,Kovapitukted P.,2,0,6-3 7-5,1.30,3.24
2025-01-07,Nonthaburi 10 ITF,Cheapchandej P.,Sakellaridi S.,2,1,5-7 6-2 6-3,1.23,3.63
2025-01-07,Nonthaburi 10 ITF,Marcinko P. (3),Mansouri Y.,2,0,6-3 6-3,1.30,3.17
2025-01-07,Nonthaburi 10 ITF,Tkacheva M.,Sato N.,2,0,6-3 6-3,1.42,2.67
2025-01-07,Nonthaburi 10 ITF,Yao X. (5),You X.,2,0,7-62 6-3,1.74,1.89
2025-01-07,Le Lamentin ITF,Mboko V. (4),Vilar G.,2,0,6-0 6-0,1.00,44.25
2025-01-07,Le Lamentin ITF,Dean J.,Moneva Y.,2,0,6-1 6-0,1.02,13.99
2025-01-07,Le Lamentin ITF,Brace C. (5),Malik T.,2,0,6-2 6-1,1.01,8.91
2025-01-07,Le Lamentin ITF,Lincer K.,Monteleone G.,2,0,6-4 6-1,1.12,4.35
2025-01-07,Naples 4 ITF,Karatancheva L. (8),Gimbrere J.,2,0,6-4 6-1,1.53,2.32
2025-01-07,Naples 4 ITF,Gorgodze E.,Collins K.,2,0,7-69 6-3,1.31,4.31
2025-01-07,Naples 4 ITF,Miller K.,Sieg M.,2,0,7-5 7-63,1.44,2.62
2025-01-07,Naples 4 ITF,Pieri T.,Stoiana M. (6),2,1,6-2 4-6 6-3,2.48,1.49
2025-01-07,UTR Pro Tennis Series 5,Bandurowska X.,Daley D.,2,0,7-64 6-3,2.23,1.56
2025-01-07,UTR Pro Tennis Series 5,Lemaitre T.,Borkop S.,2,0,6-1 6-2,1.23,3.58
2025-01-07,UTR Pro Tennis Series 5,Poduraeva M.,Jovanovic M.,2,1,2-6 6-3 6-2,2.22,1.56
2025-01-07,UTR Pro Tennis Series 5,Bakhmutkina P.,Ugrelidze N.,2,1,6-1 3-6 7-63,1.47,2.43
2025-01-07,UTR Pro Tennis Series 5,Teixido Garcia M.,Ciobanu D.,2,0,6-3 6-1,,
2025-01-07,UTR Pro Tennis Series 5,Liu M.,Karantali E.,2,0,6-3 6-3,1.82,1.82
2025-01-07,UTR Pro Tennis Series 5,Herazo Gonzalez M.,Rusova A.,2,0,6-3 6-4,1.23,3.58
2025-01-07,UTR Pro Tennis Series 5,Hoste Ferrer C.,Mravcova E.,2,0,7-5 6-1,1.56,2.22
2025-01-07,UTR Pro Tennis Series 5,Daley D.,Borkop S.,2,0,6-0 6-4,1.82,1.82
2025-01-07,Antalya ITF,Hodzic M. (1),Giordano M.,2,0,6-3 6-4,1.08,7.00
2025-01-07,Antalya ITF,Bertea E. (5),Boyden M.,2,0,7-60 6-1,1.07,7.50
2025-01-07,Antalya ITF,Demidova D. (8),Turkmen D.,2,0,6-1 6-0,1.23,4.42
2025-01-07,Antalya ITF,Tichackova E.,Ruan Z.,2,0,6-0 6-2,1.28,3.37
2025-01-07,Antalya ITF,Zhao X.,Mettraux M. (6),2,1,5-7 7-5 7-67,,
2025-01-07,Antalya ITF,Nepliy E. (7),Sun Y.,2,0,6-3 6-1,,
2025-01-07,Antalya ITF,Yoruk I. (3),Aristegui M.,2,1,4-6 6-1 6-1,1.15,4.67
2025-01-07,Antalya ITF,Shapatava S. (2),Traversi C.,2,0,6-1 6-1,1.03,10.18
2025-01-07,Antalya ITF,Cilekova L.,Matsuda R. (4),2,0,6-4 6-2,3.30,1.29
2025-01-07,Monastir 17 ITF,Prisacariu A. (2),Dang Y.,2,1,6-2 65-7 6-3,1.19,4.11
2025-01-07,Monastir 17 ITF,Yang Y. (3),Radovanovic N.,2,0,6-1 6-2,2.22,1.59
2025-01-07,Monastir 17 ITF,Lew Yan Foon A. (7),Hageman M.,2,0,7-65 6-2,1.19,4.27
2025-01-07,Monastir 17 ITF,Zaytseva K.,Wildgruber A.,2,0,6-3 6-3,1.07,6.76
2025-01-07,Monastir 17 ITF,Klimovicova L. (1),Petretic L.,2,0,6-2 6-0,1.04,8.13
2025-01-07,Oslo ITF,Daems J.,Munk Mortensen R. (6),2,0,6-4 6-4,2.14,1.63
2025-01-07,Oslo ITF,Visscher S. (1),Nuudi M.,2,0,6-1 6-3,1.22,3.91
2025-01-07,Oslo ITF,Rajecki A. (4),Kolb N.,2,0,6-1 6-2,1.19,4.24
2025-01-07,Oslo ITF,Vojcinakova I.,Brune Olsen A.,2,0,6-0 7-64,2.54,1.47
2025-01-07,Oslo ITF,Bougrat M.,Nolte F.,2,0,6-2 6-4,2.28,1.56
2025-01-07,Oslo ITF,Stresnakova K.,Skoog I.,2,0,6-1 7-66,1.11,5.73
2025-01-07,Oslo ITF,De Zeeuw J.,Dapkute I.,2,0,6-1 6-2,1.23,3.76
2025-01-07,Oslo ITF,Bartunkova N. (2),Sekulic S.,2,0,6-2 6-1,1.23,3.75
2025-01-07,Oslo ITF,Brunkel L.,Mair L.,2,1,4-6 6-2 6-3,2.47,1.50
2025-01-07,Oslo ITF,Seibold E. (7),Buchwald H.,2,0,6-2 6-1,1.48,2.52
2025-01-07,Oslo ITF,Vrancken Peeters A.,Stromquist T.,2,0,6-3 6-2,1.72,2.72
2025-01-07,Oslo ITF,Hansen S.,Trklja N.,2,0,7-64 7-62,4.22,1.19
2025-01-07,UTR Pro Match Series,Vadyala M.,Marruffo L.,2,0,7-64 6-3,1.27,3.23
2025-01-07,UTR Pro Match Series,Patel I.,Grant E.,2,0,6-0 6-2,,
2025-01-07,UTR Pro Match Series,Tannenbaum K.,Aranda Arcas L.,2,0,6-4 7-5,1.32,3.13
2025-01-07,UTR Pro Match Series,Miroshnichenko V.,Piai E.,2,0,6-1 6-3,1.03,8.00
2025-01-07,UTR Pro Match Series,Cerda P.,Bencheikh L.,2,0,6-2 7-65,4.11,1.18
2025-01-07,UTR Pro Match Series,Carnicella K.,Cutone O.,2,0,6-4 6-3,,
2025-01-07,UTR Pro Match Series,Malkin M.,Kholdarova S.,2,0,6-4 7-5,1.03,9.00
2025-01-07,UTR Pro Match Series,Usui K.,Sambola I.,2,0,6-2 6-3,,
2025-01-07,UTR Pro Match Series,Anderson R.,Iacono A.,2,0,6-1 6-0,,
2025-01-07,UTR Pro Match Series,Sahdiieva A.,Erickson K.,2,0,6-1 6-1,,
2025-01-07,UTR Pro Match Series,Crump A.,Stanton S.,2,0,6-4 6-2,,
2025-01-07,UTR Pro Match Series,Baldi B.,Dimitrov S.,2,1,6-3 2-6 6-2,,
2025-01-07,UTR Pro Match Series,Piai E.,Wilson S.,2,0,6-4 6-2,,
2025-01-07,Antalya ITF,Spasova B. (11),Komada Y.,2,1,4-6 6-3 10-4,,
2025-01-07,Antalya ITF,Siedliska N. (1),Krymkova A. (13),2,1,5-7 6-2 10-1,,
2025-01-07,Antalya ITF,Michalkova B. (5),Harajda E. (16),2,0,6-0 6-1,,
2025-01-07,Antalya ITF,Straszewska B. (9),Shmakova M. (6),2,1,6-1 6-7 10-4,,
2025-01-07,Antalya ITF,Remander S. (12),Velikova D. (8),2,1,6-3 3-6 10-3,,
2025-01-07,Antalya ITF,Popovski D.,Kuznetsova E. (4),2,0,6-3 6-1,,
2025-01-07,Antalya ITF,Liu L. (2),Arystanbekova A. (15),2,0,6-3 6-3,,
2025-01-07,Antalya ITF,Bestetti G. (7),Dyussebay I. (14),2,0,6-3 6-3,,
2025-01-07,Australian Open,Zakharova A. (8),Okamura K.,2,0,7-66 6-0,1.36,3.06
2025-01-07,Australian Open,Teichmann J. (26),Shi H.,2,1,5-7 6-2 6-2,1.26,3.71
2025-01-07,Australian Open,Astakhova D.,Shibahara E. (28),2,1,1-6 6-3 6-0,4.55,1.19
2025-01-07,Australian Open,Jones F.,Fruhvirtova L.,2,0,7-5 6-4,2.32,1.57
2025-01-07,Australian Open,Bejlek S.,Von Deichmann K.,2,1,6-0 3-6 6-2,1.22,4.05
2025-01-07,Australian Open,Gao X.,Koevermans A.,2,0,6-0 6-0,1.35,3.06
2025-01-07,Australian Open,Micic E.,Pridankina E.,2,1,6-3 3-6 7-5,5.03,1.16
2025-01-07,Australian Open,Chwalinska M. (20),Salkova D.,2,1,7-63 5-7 7-610,1.79,1.97
2025-01-07,Australian Open,Benoit M.,Miyazaki Y.,2,1,5-7 6-4 7-68,2.14,1.67
2025-01-07,Australian Open,Sawangkaew M. (22),Bassols Ribera M.,2,0,6-1 7-5,1.27,3.67
2025-01-07,Australian Open,Erjavec V.,Subasic A.,2,0,6-2 6-3,1.14,5.40
2025-01-07,Australian Open,Mladenovic K.,Chirico L.,2,0,6-2 6-4,2.25,1.60
2025-01-07,Australian Open,Martic P. (16),Hule P.,2,0,6-2 7-66,1.38,2.97
2025-01-07,Australian Open,Fruhvirtova B.,Bonaventure Y.,2,0,6-4 6-2,1.17,4.85
2025-01-07,Australian Open,Golubic V. (2),Sobolieva A.,2,0,6-3 6-3,1.09,6.91
2025-01-07,Australian Open,Kudermetova P. (6),Bandecchi S.,2,0,6-1 7-5,1.17,4.78
2025-01-07,Australian Open,Ishii S.,Ito A. (18),2,0,6-3 6-4,3.20,1.33
2025-01-07,Australian Open,Errani S. (4),Korneeva A.,2,1,2-6 6-3 6-3,2.68,1.44
2025-01-07,Australian Open,Vickery S.,Konjuh A.,2,1,7-67 3-6 6-0,1.51,2.48
